,махаля,region_id,district_id
3140,АБЗИЯТ,3,49
3141,РАВОТ,3,49
3142,ҚУТЧИ,3,49
3143,НУРАФШОН,3,49
3144,ОЛМАЗОР,3,49
3145,ЯНГИОБОД,3,49
3146,ТУДАМАЙДОН,3,49
3147,ТЕПАР,3,49
3148,ОҚ ОЛТИН,3,49
3149,УЗУН,2,33
3150,ЁРҚИН,2,33
3151,ПИСТАЛИКЕНТ,2,33
3152,ЛОЛАЗОР,2,33
3153,ТОШКЕНТ,2,34
3154,БУЮК ИПАК ЙЎЛИ,2,34
3155,ПАХТАКОР,2,34
3156,СУВОНОБОД,2,34
3157,БОҒИШАМОЛ,2,34
3158,МИНГЧИНОР,2,34
3159,ОҚ БУЛОҚ,2,34
3160,ДЎСТЛИК,2,34
3161,САНГЗОР,2,26
3162,БЎСТОН,10,122
3163,ЧОШТЕПА,3,48
3164,ЧОРВАДОР,3,47
3165,ЧИРОҚЧИ,3,48
3166,ХУШАЛИ,3,47
3167,ҲАРДУРИ,3,47
3168,ЎТАМАЙЛИ,3,47
3169,ТОШЛИ,3,47
3170,БЎСТОН,8,98
3171,ФАРОВОН,10,132
3172,ЗАРГАР,10,132
3173,МАЖНУНТОЛ,10,132
3174,САЙҚАЛ,8,184
3175,ОБОД ЮРТ,8,184
3176,МАъНАВИЯТ,8,184
3177,БАҲОР,8,184
3178,МАДАНИЯТ,8,184
3179,БОБОЮРТ,8,99
3180,ГУЛБОГ,8,99
3181,ҚАРАПЧИ,8,99
3182,МАРКАЗ,8,99
3183,НАВРУЗ,8,99
3184,ЎЗБЕКИСТОН,8,99
3185,ФАРҲОД,8,99
3186,БАХОРИСТОН,8,103
3187,ЙЎЛДОШОБОД,8,103
3188,ХАҚИҚАТ,8,103
3189,НУРАФШОН,8,103
3190,НАВРЎЗ,8,103
3191,ДЎНГАРИҚ,8,103
3192,ДОВУД,1,23
3193,ҚАРОЛИ,1,23
3194,ҚОРОВУЛ,1,23
3195,ПАХТАЗОР,3,37
3196,ЕШОНҚУДУҚ,3,37
3197,ХЎЖАГУЗАР,3,37
3198,ДЎСТЛИК,10,128
3199,ШОДЛИК,2,36
3200,А.НАВОИЙ,2,29
3201,ЧИНОБОД,2,29
3202,ИЛҒОР,10,120
3203,ЮКСАЛИШ,3,41
3204,ГУЛИСТОН,3,41
3205,ҚОРАБАЙИР,3,41
3206,УЙРОТ,3,41
3207,ЧИРОҚЧИ,3,41
3208,ЯККАСАРОЙ,3,41
3209,ДЎСТЛИК,3,41
3210,НАВБАҲОР,3,41
3211,МЎЛАЛИ,3,41
3212,ПАХТАЗОР,3,41
3213,РАҲИМСЎФИ,3,41
3214,САРИПУЛ,3,41
3215,ХЎЖАҚУДУҚ,3,41
3216,ЖИЗЗАЛИК,3,41
3217,РАВОТ,3,41
3218,РЕГЗОР,3,41
3219,ҚЎШҚАЙРАҒОЧ,5,64
3220,ҚОДИРОБОД,5,64
3221,ЗАРБДОР,5,64
3222,ГУЛҚИШЛОҚ,5,64
3223,УЗУМЗОР,5,64
3224,ЎРДА,5,64
3225,ЧОРБОҒ,5,64
3226,БОРДИМКЎЛ,5,64
3227,ЧУСТ КЎПРИК,5,64
3228,ҚОРАТЕПА,3,46
3229,ҚАМАШИ,3,46
3230,ДЎСТЛИК,3,46
3231,ЯНГИДАЛА,2,32
3232,МУСТАҚИЛЛИК,2,32
3233,БОҒБОН,2,32
3234,МИРЗАДАЛА,2,32
3235,ПАХТАЗОР,2,32
3236,ЎЗБЕКИСТОН,2,32
3237,ҒАЛАБА,2,32
3238,ТОШКЕНТ,2,32
3239,ДЎСТЛИК,2,32
3240,ГУЛЗОР,2,32
3241,ГУЛИСТОН,1,22
3242,ҲОФИЗРАБОТ,1,22
3243,ҲАЗОРТУТ,1,22
3244,ЎТАБЕК,1,22
3245,НАВБАҲОР,1,22
3246,МАРЗИЯ,1,22
3247,ҚОҚИШТУВОН,1,22
3248,БОҒИСАЙДОН,1,22
3249,ЛУҚМОН,1,23
3250,ИБН СИНО,1,23
3251,ДАЛМУНОБОД,1,23
3252,ЁШ КУЧ,1,23
3253,ҲАЗОРМАН,1,23
3254,САМОНЧУҚ,1,23
3255,ХУМДОНАК,1,23
3256,ҚАЛМОҚ,1,23
3257,НАВРЎЗ,3,37
3258,КЎРКАМ ДИЁР,8,98
3259,АХИЛЛИК,8,98
3260,ЗАХОКИМАРОН,3,190
3261,ОҚТЕПА,3,190
3262,БАТОШ,3,190
3263,НАҚШАБ,3,190
3264,ШОХБЕКАТ,3,190
3265,ШУРТАНГАЗ,3,190
3266,ҚАВАЛИ,3,190
3267,ОТЧОПАР,3,190
3268,ТУРКО,4,55
3269,НОВЖА,4,58
3270,БОҒЧАКАЛОН,4,58
3271,АВОҚЛИ,4,58
3272,ТОШҚУЛОҚ,4,58
3273,ТИНЧЛИК,4,58
3274,САМАРҚАНД,4,58
3275,ПОЛВОНОТА,4,58
3276,НАВРУЗ,4,58
3277,БЕДАРАК,11,135
3278,ОЗОД,11,136
3279,ТУМАН,11,136
3280,ҚАЛАЙНАВ,11,140
3281,ДУТИР,11,140
3282,АЛИЖОН,6,74
3283,ОМОНБОЙ КЎПРИК,6,74
3284,БУНЁДКОР,6,74
3285,ШАЛОЛА,11,133
3286,БУНЁДКОР,11,133
3287,ЭСКИАРАБ,11,133
3288,ҚЎРҒОНЧА,11,133
3289,БИРЛАШГАН,11,133
3290,МУСТАҚИЛЛИК,11,133
3291,ЯНГИАРИҚ,11,133
3292,ҒАЙРАТ,11,133
3293,ОҚБЎЙРА,11,133
3294,ФАЙЗИОБОД,11,133
3295,ЗИЛХА,11,133
3296,ЯНГИТУРМУШ,11,133
3297,ЖАҲОНОБОД,11,140
3298,ЮҚОРИ АВАЗБОЙ,11,140
3299,ТЎРАОБОД,11,140
3300,ЧЎНГАРА,11,140
3301,САИДОБОД,11,135
3302,МИРЗАОБОД,11,135
3303,ГУЛИСТОН,6,72
3304,ҚАШҚАР,0,5
3305,ҚАДАҚСИН,0,5
3306,ХЎЖАМАЗГИЛ,6,71
3307,ХЎЖАБАЧЧА,6,71
3308,ГУЛОБОД,6,71
3309,БЕШКУБИ,6,71
3310,ОҚТЕПА,6,71
3311,ШОДЛИК,6,72
3312,ТУТ,6,72
3313,ТЎҚҚИЗБОЙ,6,72
3314,ҲУРРИЯТ,6,72
3315,КАТТА ҚИШЛОҚ,6,72
3316,А.ҚУРБОНОВ,6,72
3317,ХОЛВОЙИ,6,72
3318,ПОЛВОНАРИҚ,6,72
3319,НОГАҲОН,6,72
3320,ҚЎЛБОСТИ,6,72
3321,ҚАНГЛИ,6,72
3322,ТОШКЕНТ,6,72
3323,ДЕХҚОНОБОД,6,72
3324,ҚУДУҚЛИ,6,72
3325,ТИНЧЛИК,4,201
3326,ДАУГИЗТАУ,4,201
3327,ЮЛДУЗ,4,201
3328,БАҲОР,4,201
3329,ЯНГИОБОД,4,202
3330,БУНЁДКОР,4,202
3331,ГУЛИСТОН,4,202
3332,ИСТИҚЛОЛ,4,202
3333,БЕГ-БАЧЧА,0,11
3334,ДЎРМОН,0,11
3335,ҚАЛАЧА,0,11
3336,ҚОЗИҚЎРҒОН,0,11
3337,ҚУМ,0,11
3338,ЯНГИ ТУРМУШ,0,11
3339,ҚУМТЕПА,0,11
3340,ҚЎРҒОНЧА,0,11
3341,БОБОЧЕК,0,11
3342,ҚОРАБЎЙИН,0,11
3343,ОҚМАЧИТ,4,52
3344,ПАХТАОБОД,4,52
3345,БАШИР,4,52
3346,БАЛАНДҒАРДИЁН,4,52
3347,АЗИЗОБОД,4,52
3348,КОНИГИЛ,6,80
3349,ҚОЗИАРИҚ,6,80
3350,ҚЎШТАМҒАЛИ,6,80
3351,НАВОБОД,6,80
3352,РАВОНАК,6,80
3353,ТАЛИБАРЗУИ БОЛО,6,80
3354,ЧАМАН,6,80
3355,ШЎРБОИ,6,80
3356,УРГАНЖИ,6,80
3357,НАВБОҒ,6,80
3358,ТОҒЛИҚ,11,142
3359,ИШЧИЛАР,0,195
3360,ЯХШИ,0,195
3361,ШИФОКОР,0,195
3362,СОЙ,0,195
3363,19-ЗАРБДОР,11,187
3364,ГУЛИСТОН,11,187
3365,21-БЎСТОН,11,187
3366,ТЎҚИМАЧИЛАР,11,187
3367,36-ЛОЛАЗОР,11,187
3368,53-БЕГЛАР,11,187
3369,22-МУСТАҚИЛЛИК,11,187
3370,МЕХРИБОНЛИК,11,187
3371,69-СУРХТЕПА,11,187
3372,ДАШТИОБОД,6,80
3373,ОҚМАЧИТ,6,80
3374,ОБОД,6,80
3375,ҚЎШМАЧИТ,6,80
3376,ҚЎШКЎПРИК,6,80
3377,ҚУМЗОР,6,80
3378,ШАЛҒАМОН,6,80
3379,ГУЛДИЁР,0,12
3380,МУСТАҲКАМ,0,12
3381,ГУЛИСТОН-ПАСТҚИШЛОҚ,0,12
3382,ОБОД,0,12
3383,ТУПОБЖУВОЗ,0,12
3384,ХАЙРАОБОД,0,12
3385,ДУРДИЁР,0,12
3386,КАРНАЙЧИ,0,13
3387,НАВБАҲОР,0,13
3388,ТОШ ОТА,0,13
3389,НАВОИЙ,0,13
3390,БАҲРИН,0,13
3391,ЧИМБУЛОҚ,0,13
3392,СОЛПИ,0,13
3393,САНОАТЧИЛАР,0,13
3394,КЎПРИКБОШИ,0,13
3395,ИПАКЧИ,0,13
3396,ДИЛКУШОД,0,13
3397,ИБН СИНО,3,45
3398,ОБОД,3,45
3399,ТИНЧЛИК,3,45
3400,ШИРИНОБОД,3,45
3401,ИСТИҚБОЛ,3,45
3402,ЧОРВАДОР,2,30
3403,ДУОБА,2,30
3404,ҒАЛЛАКОР,2,30
3405,ОҚАР,2,31
3406,МУСТАҚИЛЛИК,2,31
3407,ЁШЛИК,2,31
3408,ЛАЛМИКОР,2,31
3409,ЯНГИОБОД,2,31
3410,ЯНГИ ҲАЁТ,2,31
3411,ШОДЛИК,2,31
3412,НАВРЎЗ,2,31
3413,НАВОИЙ,2,31
3414,СОХИОБОД,0,11
3415,ТУМОР,0,11
3416,ШАРҚ ЮЛДУЗИ,6,81
3417,АЙЛАНМАЖАР,11,142
3418,ЯККОВУТ,11,142
3419,КЎЛАРИҚ,11,142
3420,БЕСАРАНГ,11,142
3421,КАТТА-КЎЧА,11,142
3422,КОНИЗАР,11,142
3423,САДДА,11,142
3424,САРИҚ ЖЎГА,0,3
3425,ГУЛШАН,0,3
3426,БОҒИ ЕРАМ,0,3
3427,ДАВЛАТОБОД,0,3
3428,МАОРИФ,0,3
3429,ЯККА ТОЛ,0,3
3430,ГУЗАР,0,3
3431,БЎСТОН,0,7
3432,ЯНГИОБОД,0,7
3433,САРИҚ СУВ,0,7
3434,ЧЎЛОБОД ,0,7
3435,ТЕРАКЗОР,0,7
3436,НУРОБОД,0,7
3437,МИНГЧИНОР,0,7
3438,ОҚ ТОМ,0,7
3439,АВУЛМАТ,0,7
3440,ТУРВАТ,11,142
3441,ОБИСИЁ,11,142
3442,ФАРОҒАТ,11,142
3443,ҲАМДЎСТЛИК,0,9
3444,УЛУҒБЕК,0,9
3445,ЎЗБЕКИСТОН,0,9
3446,ТЎРТКЎЛ,0,6
3447,ЕЛАТАН,0,6
3448,ЯНГИ АВЛОД,0,6
3449,БАРҲАЁТ,0,6
3450,БИРЛАШГАН,0,6
3451,ГУЛИСТОН,0,6
3452,ДАРЁБЎЙИ,0,6
3453,ЖОНОБОД,0,6
3454,ЗАРБДОР,0,6
3455,ҚЎШКЎПРИК,0,6
3456,ОБОД,0,6
3457,СОЛБОШИ,0,6
3458,ШИНАМ,0,6
3459,ШОДЛИК,0,6
3460,НАВБАҲОР ,0,195
3461,САНОАТ,0,195
3462,3-СОН,0,195
3463,ДЎСТЛИК,0,195
3464,БОҒИ ЕРАМ,0,195
3465,МИРИШКОР,11,135
3466,САМАНДАРАК,11,135
3467,ТОШХОВУЗ,11,147
3468,ИТТИФОҚ,11,147
3469,ЖЎЙИ АББОС,6,80
3470,ЖЎЙ-СОЙ,6,80
3471,БУЮК ИПАК ЙЎЛИ,7,96
3472,БАҲОР,7,96
3473,ХЎЖГИ,7,96
3474,МАДАНИЯТ,12,156
3475,ШАЙХОНТОҲУР,9,111
3476,НОМОЗПОЛВОН,6,74
3477,ҚУШБЕГИ,6,74
3478,ҚОРАКЎЛЧА,6,74
3479,ҚОРАДАРЁ,6,74
3480,КУМУШКЕНТ,6,74
3481,КАТТАКЎРПА,6,74
3482,ЁНБОШСОЙ,6,74
3483,ОЙЖОН,6,74
3484,ЖУМАБОЙ,6,74
3485,МОЙБУЛОҚ,6,74
3486,ҚОҚСОЙ,6,74
3487,ЧОШТЕПА,6,82
3488,АНДАК,6,82
3489,ЮҚОРИ КАЛАНГАР,6,82
3490,НАВРЎЗ,6,82
3491,СЎФИЁН,6,82
3492,ЎЗБЕКИСТОН,6,82
3493,НАВБОҒ,6,82
3494,КУЛОЛЛИК,6,82
3495,ЖАЙРАТЕПА,6,82
3496,ДЎСТЛИК,6,82
3497,ГУЛИСТОН,11,147
3498,ҚОРАСОЙ,11,147
3499,ҚОРАТЕПА,11,147
3500,ПОРЛОҚ,11,147
3501,ГАСТОН,11,147
3502,ИШТИРХОН,11,147
3503,ЁЗЁВОН,11,147
3504,ТЕГИРМОНБОШИ,11,147
3505,ХОНОБОД,11,147
3506,СУВЛИАРИҚ,11,147
3507,ЯНГИ ВАҲИМ,0,11
3508,ҚАЙРОҒОЧГУЗАР,0,11
3509,ВАҲИМ,0,11
3510,АНДИЖОНЛИК,0,11
3511,АБДУСАМАТ,0,11
3512,НАВРЎЗ,0,11
3513,ФОЗИЛМОН,0,207
3514,МУСТАҚИЛЛИК,0,207
3515,ХИДИРША,0,207
3516,ХОНОБОД,0,207
3517,БУНЁДКОР,0,207
3518,ИСТИҚЛОЛ,0,207
3519,КАМПИРРОВОТ,0,207
3520,ҚАШҚАР,0,12
3521,ТУРОН,0,10
3522,ДАМАРИҚ,0,1
3523,НАЙМАН,6,179
3524,ЯНГИ ОБОД,0,12
3525,САНОАТ,0,12
3526,ТЎЛҒА,0,10
3527,ШОДЛИК,6,179
3528,НУРАФШОН,6,179
3529,МЕҲРОБОД,6,179
3530,НАФОСАТ,6,179
3531,САДАФ,6,179
3532,СЕМУРГ,6,179
3533,ТЕРАКЗОР,6,179
3534,ТОКЗОР,6,179
3535,ҲУНАРМАНДЛАР,6,179
3536,ЮЛДУЗ,6,179
3537,ТИНЧЛИК,6,179
3538,АДОЛАТ,6,179
3539,БАРАКА,6,179
3540,БАХТЛИ ХАЁТ,6,179
3541,ҲУМО,6,179
3542,ХЎЖА ЮСУФ,6,179
3543,АЛ ФАРОБИЙ,6,179
3544,ТУТЗОР,6,179
3545,БУРГАНСОЙ,6,74
3546,АНДОҚСОЙ,6,74
3547,ОҚ ОЛТИН,6,175
3548,ЎРИКЗОР,6,175
3549,КЎҲНАДАМ,6,175
3550,АҲМАД-ЯССАВИЙ,0,195
3551,АНДИЖОН,0,195
3552,ЯНГИ ТУРМУШ,0,195
3553,ШЎРБУЛОҚ,0,195
3554,ТЎҚҚИЗ-АРИҚ,0,195
3555,ТАХТАКЎПРИК,0,195
3556,ТАРАҚҚИЁТ ,0,195
3557,ҲАБИБИЙ,0,195
3558,МАШъАЛ,0,195
3559,МАОРИФ,0,195
3560,ПИСТАЛИ,3,41
3561,БИРЛИК,8,102
3562,ДЎСТЛИК,8,102
3563,ОТАЮРТ,8,102
3564,ҚУЙИТОШ,8,102
3565,НАВРЎЗ,8,102
3566,ФАЙЗЛИОБОД,8,102
3567,ПАХТАКОР,8,102
3568,РАВОТ,8,102
3569,ПАХТАКОР,8,105
3570,ЯНГИЙЕР,8,105
3571,КАПТАРЛИ,3,45
3572,НИШОН,3,45
3573,УЛУҒБЕК,3,45
3574,КЎКСОЙ,3,45
3575,ГУЛИСТОН,3,45
3576,КИМЁГАР,3,45
3577,ПИШКАНИК,12,155
3578,КУМЯСКА,12,209
3579,МЕВАСТОН,12,209
3580,ҚОЛГАНСИР,10,120
3581,ЁШЛИК-2,10,120
3582,ЎРТАҚИШЛОҚ,5,59
3583,ГУЛИСТОН,5,59
3584,ЯККАТОЛ,5,59
3585,БОҒ,5,69
3586,ИСТИҚБОЛ,5,69
3587,ҚИЗИЛҚИЁҚ,5,69
3588,ГАИСТОН,5,69
3589,ВОДИЙ,5,69
3590,ҚУТЛУҒТОЛ,5,69
3591,ТОШКЕНТ,5,69
3592,ЮҚОРИ ҚОРАЁНТОҚ,5,69
3593,НУРАФШОН,5,69
3594,ОБОД,5,69
3595,ҚУЙИ ҚОРАПОЛВОН,5,69
3596,ҚОРАПОЛВОН,5,69
3597,ҲУРРИЯТ,5,69
3598,БУНЁДКОР,5,69
3599,ҒАЛАБА,5,69
3600,МАШъАЛ,5,69
3601,НАВКЕНТ,5,69
3602,САЛМОН,5,69
3603,ШИРИН,6,179
3604,САРБАДОРЛАР,6,179
3605,РЕГИСТОН,6,179
3606,РАСАДХОНА,6,179
3607,ОБИ-РАХМАТ,6,179
3608,БУНЁД,6,179
3609,ЧЎПОН ОТА,6,179
3610,ЯНГИОБОД,12,157
3611,КИЛЛАВИТ,12,157
3612,САВГАН ШАҲАРЧА,12,157
3613,ШЕРОБОД,12,157
3614,АДОЛАТ,12,150
3615,АЙРИТОМ,3,47
3616,ДЎСТЛИК,8,184
3617,ЯНГИ ХАЁТ,8,184
3618,БЎСТОН,8,184
3619,ИСТИҚЛОЛ,8,184
3620,ЧАРМГАРОН,1,16
3621,КУМУШКЕНТ,1,16
3622,ХЎЖАРАБОТ,1,16
3623,ТЕРАКЛИК,1,16
3624,РОЗМОЗ,1,16
3625,КЎЛХАТИБ,1,16
3626,ҒАРИБШОХ,1,16
3627,ҚЎҚИН,1,16
3628,ДЎСТЛИК,1,16
3629,ШИРИН,1,16
3630,ХАЖУВОН,1,16
3631,ШОҲНИГОР,1,16
3632,РАБОТОХУН,1,16
3633,ДИЁР ,1,16
3634,ШИФОКОР,1,16
3635,ШАНБА,1,16
3636,НАЙМАН,1,16
3637,ХАЙРХУШ,1,16
3638,АНЖИРБОҒ,1,16
3639,ЗАНГИ,1,23
3640,ДЕНОВ,1,23
3641,ДАРВЕШИ,1,23
3642,ГУЛИСТОН,5,68
3643,НАВРЎЗ,5,68
3644,ПИЛОЛ,5,68
3645,МАъРИФАТ,8,210
3646,НАВРЎЗОБОД,8,210
3647,БИНОКОР,8,210
3648,УСТАЛАР,12,148
3649,МЕҲНАТГУЛИ,12,148
3650,ГУЛЗОР,12,148
3651,БОҒЗОР,12,148
3652,НАВБАҲОР,12,148
3653,БОҒИСТОН,12,148
3654,ЧЎНГБАҒИШ,5,69
3655,ҒОВОЗОН,5,69
3656,БОҒ КЎЧА,5,66
3657,ШОДЛИК,5,66
3658,РАБОТ ҚАЛМОҚ,1,15
3659,ПОДШОХИ,1,15
3660,ДЕХЧА,1,15
3661,ТАЛАЛИЁН,1,15
3662,НОВМЕТАН,1,15
3663,ЗАРМАНОҚ,1,15
3664,ГУЛШАНОБОД,1,15
3665,БОҒДАШТ,1,15
3666,ХУМИН,1,15
3667,ТУРКОН,1,15
3668,СОХИБКОР,1,15
3669,НИЁЗ ҲОЖИ ,1,18
3670,СУХОР,1,18
3671,БЕКЛАР,1,18
3672,ТАРАҚҚИЁТ,1,18
3673,ИСТИҚБОЛ,1,18
3674,ТУТ-КУНДА ,1,18
3675,СИЁЗ ПОЁН,1,18
3676,ТУН-ИРОҚ ,1,18
3677,КОГОН,1,18
3678,ГЕОФИЗИКА,9,109
3679,БАҲОР,9,115
3680,НАВБИР ЁП,12,149
3681,ДЕХҚОНОБОД,10,124
3682,АЧЧИСОЙ,10,124
3683,ГУЛЗОРОБОД,10,130
3684,АЛИШЕР НАВОИЙ,10,130
3685,ЙЎЛТУШГАН,10,130
3686,ЯНГИ ҲАЁТ,10,130
3687,ОЙДИН,10,130
3688,ДЕХҚОНОБОД,10,130
3689,ЁЛЛАМА,10,130
3690,ЁВВОШ,10,130
3691,БУНЁДКОР,10,130
3692,ЯҲШИ НИЯТ,10,130
3693,КЎЧКАК,3,40
3694,МИРМИРОН,3,40
3695,БЎСТОН,10,127
3696,ЧИНОРБУЛОҚ,10,127
3697,ҚУЁШ,10,127
3698,ҚЎЛИЧИ ,10,127
3699,ТОШКЕНТ,8,98
3700,ОБОД,8,98
3701,ЯНГИ ДАВР,8,98
3702,УЛУҒБЕК,8,104
3703,ТАРАҚҚИЁТ,8,104
3704,АДОЛАТ,8,104
3705,МУСТАҚИЛЛИКНИНГ 25 ЙИЛЛИГИ,8,105
3706,КАЙИРМА,8,105
3707,МАДАНИЯТ,5,69
3708,ҚИЗИЛЁЗИ,5,69
3709,КЎКЁР,5,69
3710,БИРЛИК,5,69
3711,ЯНГИ БОҒИСТОН,5,69
3712,БОҒИСТОН,5,69
3713,СОҲИЛ,5,69
3714,ДЕХҚОНОБОД,5,69
3715,БЎСТОН,5,69
3716,ҚАҲРАМОН,2,29
3717,САРИТЕПА,2,29
3718,БУНЁДКОР,2,29
3719,Ғ.ҒУЛОМ,2,29
3720,САНОАТЧИЛАР,2,29
3721,ОҚ МАЧИТ,12,157
3722,ДЎСТЛИК,12,157
3723,ЯНГИАРИҚ,12,157
3724,ТУЗЛОҚ,12,157
3725,КАТТАБОҒ,12,157
3726,ЧАКИР,12,157
3727,ПОЛМОН,3,49
3728,ТОШБУЛОҚ,3,49
3729,ҲИСОР,3,49
3730,САЙЁД,3,49
3731,ОЙБЕК,3,38
3732,ЯНГИОБОД ,3,38
3733,ТОҒАЙТЕМИР,3,38
3734,ҚИЗИЛЧА,3,38
3735,ОҚИРТМА,3,38
3736,ОҚРАБОТ,3,38
3737,БИБИҚОРАСОЧ,3,38
3738,ИСТИҚЛОЛ,3,38
3739,НОДИРА,3,38
3740,АЙРИДЕВОЛ,3,38
3741,ТУРКИСТОН,5,64
3742,ПОРОСМОН,5,64
3743,ИСТИҚЛОЛ,5,64
3744,ИСВАХОН,5,64
3745,ЎЛМАС,5,61
3746,ДЎСИМБИЙ,12,149
3747,ДЕҲҚОН,12,149
3748,ГУЗАР,5,182
3749,ГУЛБОҒ,5,182
3750,ЯНГИ ҚУРИЛИШ,5,182
3751,ЯККАТУТ,5,182
3752,ПИЛЛАКАШ,5,63
3753,ХЎЖАОБОД,5,63
3754,ЭСКИ ТЎДА,5,63
3755,ЯНГИ ТЎДА,5,63
3756,АНҲОР,5,63
3757,ГУЗАР,5,63
3758,БОЁН,5,63
3759,ЧОРКЕСАР,5,63
3760,МАДАНИЯТ,5,63
3761,ШАЙХОН,5,63
3762,ЮҚОРИ ЧОДАК БОШИ,5,63
3763,ИСТИҚЛОЛ,5,63
3764,ИМОН ОТА,5,63
3765,ГУЛИСТОН,5,63
3766,ДЕҲҚОНОБОД,5,68
3767,АФРОСИЁБ,8,105
3768,ЙЕТТИ ГУЗАР,8,105
3769,МУСТАҚИЛЛИК,8,105
3770,БИНОКОР,8,105
3771,БЎСТОН,8,105
3772,ШАНБЕ,3,49
3773,ШИРИН,8,104
3774,ОҚИБАТ,8,104
3775,МАТОНАТ,8,104
3776,ЁШЛИК,8,104
3777,4-ПАҲТАКОР,8,104
3778,ФАРХОД,8,212
3779,ДЎСТЛИК,8,212
3780,АМУР ТЕМУР,8,212
3781,БАХМАЛ,8,101
3782,ИШОНЧ ,8,101
3783,МЕВАЗОР,8,101
3784,ТАЖРИБАКОР,8,101
3785,Х.ОЛИМЖОН,8,101
3786,Ш.ХАҚИҚАТИ,8,101
3787,САБУРЗОН ШАҲАРЧА,12,157
3788,ПЎРСАНГ ,12,157
3789,ЯНГИ ЙЕР,12,157
3790,ҚИРҒИЗОВУЛ ,10,127
3791,КУМУШКОН,10,127
3792,ТЕМАН,10,127
3793,ЁШЛИК,3,44
3794,САРИҚ,3,44
3795,БЎСТОН,3,44
3796,ТОНГ,3,44
3797,ОРЗУ БЎСТОНИ,3,45
3798,ГУЛЗОР,3,45
3799,АМИРОБОД,6,79
3800,ТАРАҚҚИЁТ,6,79
3801,ЯНГИОБОД,6,79
3802,ГУЛОБОД,6,79
3803,ҚИРГУЛИ,6,79
3804,МИРЗО САЛИМИЙ,6,79
3805,ОБОДОН,6,79
3806,УРГАНЖИ,6,79
3807,ҲАЙИТ ЕЛБЕГИ,6,79
3808,АМИР ТЕМУР,6,79
3809,ТАДБИРКОР,6,79
3810,ЧАШМА,6,79
3811,ҚОРАТЕПА,6,79
3812,ФАЙ,6,79
3813,БЎСТОН,6,79
3814,БОДОЙ,6,79
3815,ИСТИҚЛОЛ,6,79
3816,ЖАҲОНОБОД,6,79
3817,НАВБОҒЧИЁН,6,179
3818,ЎРТА,3,50
3819,ТУРОН,3,50
3820,САМОҚ,3,50
3821,ОҚТОШ,3,50
3822,КЕНГУЗАР,3,50
3823,КАТТАБОҒ,3,50
3824,ЁШЛИК,3,50
3825,БОБУР,3,44
3826,АЛИШЕР НАВОИЙ,3,44
3827,САРДОБА,3,44
3828,КОНЧИЛАР,3,44
3829,ПАХТАКОР,3,44
3830,ЯНГИОБОД,10,126
3831,КЎРПАСОЙ,10,176
3832,ИБН СИНО,10,176
3833,ҲАМЗА,10,176
3834,НАМУНА,10,176
3835,ЯНГИ ҲАЁТ,10,176
3836,АБДУЛЛА ҚАҲҲОР,10,176
3837,АБДУЛЛА ҚОДИРИЙ,10,176
3838,ТЕРАКЛИ,10,176
3839,ҒАФУР ҒУЛОМ,10,176
3840,НУРАФШОН,12,149
3841,МЕВАЗОР,12,149
3842,ОҚҚУМ,12,149
3843,ЧИНОБОД,12,149
3844,БОҒИШАМОЛ,12,149
3845,ОЛҒА,12,149
3846,МОЙЛИ,12,149
3847,БОҒИСТОН,12,149
3848,ФИДОКОР,12,149
3849,САРКЕ,10,132
3850,ОЙДИН ҲАЁТ,10,132
3851,РАҲБАРОБОД,10,132
3852,УЛУҒБЕК,12,157
3853,ЧИҚИРЧИ,12,157
3854,ГУЛБОҒ,12,157
3855,ОРЗУ,10,208
3856,ЯНГИЛИК,10,208
3857,ИЛОҚ,10,208
3858,ШОДЛИК,10,208
3859,ҚЎРҒОН,10,208
3860,ШИРКЕНТ,3,40
3861,ПИСТАКЕНТ,3,40
3862,ЙЕРТЕПА,3,40
3863,ДЕХҚОНОБОД,8,103
3864,ТИНЧЛИК,8,103
3865,ЗАҲИРИДДИН МУҲАММАД БОБУР,8,210
3866,ТЕМУР МАЛИК,8,210
3867,ГУЛБУЛОҚ,2,26
3868,КАТТА АРАВОН,11,145
3869,ҚАШҚАР,11,145
3870,КАТТА МИНГЛАР,11,145
3871,НАЙМАНЧА,11,145
3872,ТАРҒОВА,11,145
3873,БОЙ БЎТА,11,145
3874,АРЗИКТЕПА,11,145
3875,ҒАЛАБА,11,145
3876,УВАЙСИЙ,11,145
3877,ҚИЯЛИ ҚЎРҒОНЧА,11,145
3878,УРГАНЖИ,11,145
3879,ПИШҚАРОН,11,145
3880,КАТТА БОЙБУЧА,11,145
3881,ҚОРАМУЛЛА,11,145
3882,КИЧИК-ЯНГИ,11,146
3883,ЖАНГКЕТМОН,11,146
3884,ХАЙИТ,11,146
3885,ЧЕК-КЎПРИК,11,146
3886,ИСТИҚЛОЛ,11,146
3887,ЧИРКАЙ,11,146
3888,УБАЙД,10,119
3889,ТЕЛОВ,10,119
3890,УСМОН ОТА,10,129
3891,ЁРИҚ,10,129
3892,ХАЛҚОБОД,10,129
3893,ҚЎШДАРЁ,10,129
3894,ҚАЙТМАС,10,129
3895,ЮҚОРИ ОВУЛ,10,129
3896,ЎРТА ОВУЛ,10,129
3897,СОВУНЧИ,12,149
3898,КОЖОР,3,40
3899,БОДОМЗОР,3,40
3900,РОВОТ,3,40
